PupsID,Region,Age,Metabolite,bvalue,Attenuation
2,Thalamus,30,NAA+NAAG,6,0.535816618911175
2,Thalamus,30,NAA+NAAG,10,0.452722063037249
2,Thalamus,30,NAA+NAAG,20,0.335243553008596
2,Thalamus,30,NAA+NAAG,30,0.206590257879656
11,Cerebellum,30,NAA+NAAG,0.035,1
11,Cerebellum,30,NAA+NAAG,3.035,0.696378830083565
11,Cerebellum,30,NAA+NAAG,6,0.584958217270195
11,Cerebellum,30,NAA+NAAG,10,0.473537604456825
11,Cerebellum,30,NAA+NAAG,20,0.314763231197772
11,Cerebellum,30,NAA+NAAG,30,0.228969359331476
3,Thalamus,30,NAA+NAAG,0.035,1
3,Thalamus,30,NAA+NAAG,3.035,0.740506329113924
3,Thalamus,30,NAA+NAAG,6,0.566455696202532
3,Thalamus,30,NAA+NAAG,10,0.401898734177215
3,Thalamus,30,NAA+NAAG,20,0.291139240506329
3,Thalamus,30,NAA+NAAG,30,0.253164556962025
12,Cerebellum,30,NAA+NAAG,0.035,1
12,Cerebellum,30,NAA+NAAG,3.035,0.510112359550562
12,Cerebellum,30,NAA+NAAG,6,0.127865168539326
12,Cerebellum,30,NAA+NAAG,10,0
12,Cerebellum,30,NAA+NAAG,20,0
12,Cerebellum,30,NAA+NAAG,30,0.0152134831460674
4,Thalamus,30,NAA+NAAG,0.035,1
4,Thalamus,30,NAA+NAAG,3.035,0.603286384976526
4,Thalamus,30,NAA+NAAG,6,0.546948356807512
4,Thalamus,30,NAA+NAAG,10,0.44131455399061
4,Thalamus,30,NAA+NAAG,20,0.328638497652582
4,Thalamus,30,NAA+NAAG,30,0.269953051643192
13,Cerebellum,30,NAA+NAAG,0.035,1
13,Cerebellum,30,NAA+NAAG,3.035,0.696551724137931
13,Cerebellum,30,NAA+NAAG,6,0.577011494252874
13,Cerebellum,30,NAA+NAAG,10,0.471264367816092
13,Cerebellum,30,NAA+NAAG,20,0.367816091954023
13,Cerebellum,30,NAA+NAAG,30,0.239080459770115
5,Thalamus,30,NAA+NAAG,0.035,1
5,Thalamus,30,NAA+NAAG,3.035,0.708133971291866
5,Thalamus,30,NAA+NAAG,6,0.535885167464115
5,Thalamus,30,NAA+NAAG,10,0.409090909090909
5,Thalamus,30,NAA+NAAG,20,0.325358851674641
5,Thalamus,30,NAA+NAAG,30,0.26555023923445
14,Cerebellum,30,NAA+NAAG,0.035,1
14,Cerebellum,30,NAA+NAAG,3.035,0.711286089238845
14,Cerebellum,30,NAA+NAAG,6,0.540682414698163
14,Cerebellum,30,NAA+NAAG,10,0.488188976377953
14,Cerebellum,30,NAA+NAAG,20,0.354330708661417
14,Cerebellum,30,NAA+NAAG,30,0.177165354330709
6,Thalamus,30,NAA+NAAG,0.035,1
6,Thalamus,30,NAA+NAAG,3.035,0.685185185185185
6,Thalamus,30,NAA+NAAG,6,0.563492063492063
6,Thalamus,30,NAA+NAAG,10,0.433862433862434
6,Thalamus,30,NAA+NAAG,20,0.277777777777778
6,Thalamus,30,NAA+NAAG,30,0.221693121693122
15,Cerebellum,30,NAA+NAAG,0.035,1
15,Cerebellum,30,NAA+NAAG,3.035,0.723549488054608
15,Cerebellum,30,NAA+NAAG,6,0.609215017064846
15,Cerebellum,30,NAA+NAAG,10,0.517064846416382
15,Cerebellum,30,NAA+NAAG,20,0.308873720136519
15,Cerebellum,30,NAA+NAAG,30,0.209897610921502
7,Thalamus,30,NAA+NAAG,0.035,1
7,Thalamus,30,NAA+NAAG,3.035,0.688755020080321
7,Thalamus,30,NAA+NAAG,6,0.524096385542169
7,Thalamus,30,NAA+NAAG,10,0.441767068273092
7,Thalamus,30,NAA+NAAG,20,0.323293172690763
7,Thalamus,30,NAA+NAAG,30,0.257028112449799
16,Cerebellum,30,NAA+NAAG,0.035,1
16,Cerebellum,30,NAA+NAAG,3.035,0.753623188405797
16,Cerebellum,30,NAA+NAAG,6,0.63768115942029
16,Cerebellum,30,NAA+NAAG,10,0.492753623188406
16,Cerebellum,30,NAA+NAAG,20,0.36231884057971
16,Cerebellum,30,NAA+NAAG,30,0.237101449275362
8,Thalamus,30,NAA+NAAG,0.035,1
8,Thalamus,30,NAA+NAAG,3.035,0.751336898395722
8,Thalamus,30,NAA+NAAG,6,0.564171122994652
8,Thalamus,30,NAA+NAAG,10,0.425133689839572
8,Thalamus,30,NAA+NAAG,20,0.323529411764706
8,Thalamus,30,NAA+NAAG,30,0.231283422459893
17,Cerebellum,30,NAA+NAAG,0.035,1
17,Cerebellum,30,NAA+NAAG,3.035,0.764383561643836
17,Cerebellum,30,NAA+NAAG,6,0.610958904109589
17,Cerebellum,30,NAA+NAAG,10,0.536986301369863
17,Cerebellum,30,NAA+NAAG,20,0.380821917808219
17,Cerebellum,30,NAA+NAAG,30,0.287671232876712
9,Thalamus,30,NAA+NAAG,0.035,1
9,Thalamus,30,NAA+NAAG,3.035,0.674468085106383
9,Thalamus,30,NAA+NAAG,6,0.582978723404255
9,Thalamus,30,NAA+NAAG,10,0.451063829787234
9,Thalamus,30,NAA+NAAG,20,0.331914893617021
9,Thalamus,30,NAA+NAAG,30,0.268085106382979
18,Cerebellum,30,NAA+NAAG,0.035,1
18,Cerebellum,30,NAA+NAAG,3.035,0.634146341463415
18,Cerebellum,30,NAA+NAAG,6,0.594512195121951
18,Cerebellum,30,NAA+NAAG,10,0.509146341463415
18,Cerebellum,30,NAA+NAAG,20,0.332317073170732
18,Cerebellum,30,NAA+NAAG,30,0.236280487804878
1,Thalamus,30,Cr+PCr,0.035,1
1,Thalamus,30,Cr+PCr,3.035,0.715753424657534
1,Thalamus,30,Cr+PCr,6,0.523972602739726
1,Thalamus,30,Cr+PCr,10,0.428082191780822
1,Thalamus,30,Cr+PCr,20,0.263013698630137
1,Thalamus,30,Cr+PCr,30,0.182191780821918
10,Cerebellum,30,Cr+PCr,0.035,1
10,Cerebellum,30,Cr+PCr,3.035,1.05980066445183
10,Cerebellum,30,Cr+PCr,6,0.880398671096346
10,Cerebellum,30,Cr+PCr,10,0.674418604651163
10,Cerebellum,30,Cr+PCr,20,0.425249169435216
10,Cerebellum,30,Cr+PCr,30,0.281395348837209
2,Thalamus,30,Cr+PCr,0.035,1
2,Thalamus,30,Cr+PCr,3.035,0.712166172106825
2,Thalamus,30,Cr+PCr,6,0.537091988130564
2,Thalamus,30,Cr+PCr,10,0.439169139465875
2,Thalamus,30,Cr+PCr,20,0.276854599406528
2,Thalamus,30,Cr+PCr,30,0.136795252225519
11,Cerebellum,30,Cr+PCr,0.035,1
11,Cerebellum,30,Cr+PCr,3.035,0.64490861618799
11,Cerebellum,30,Cr+PCr,6,0.577023498694517
11,Cerebellum,30,Cr+PCr,10,0.454308093994778
11,Cerebellum,30,Cr+PCr,20,0.302872062663185
11,Cerebellum,30,Cr+PCr,30,0.171018276762402
3,Thalamus,30,Cr+PCr,0.035,1
3,Thalamus,30,Cr+PCr,3.035,0.690036900369004
3,Thalamus,30,Cr+PCr,6,0.571955719557196
3,Thalamus,30,Cr+PCr,10,0.40590405904059
3,Thalamus,30,Cr+PCr,20,0.259409594095941
3,Thalamus,30,Cr+PCr,30,0.183394833948339
12,Cerebellum,30,Cr+PCr,0.035,NaN
12,Cerebellum,30,Cr+PCr,3.035,Inf
12,Cerebellum,30,Cr+PCr,6,Inf
12,Cerebellum,30,Cr+PCr,10,Inf
12,Cerebellum,30,Cr+PCr,20,Inf
12,Cerebellum,30,Cr+PCr,30,Inf
4,Thalamus,30,Cr+PCr,0.035,1
4,Thalamus,30,Cr+PCr,3.035,0.669312169312169
4,Thalamus,30,Cr+PCr,6,0.544973544973545
4,Thalamus,30,Cr+PCr,10,0.396825396825397
4,Thalamus,30,Cr+PCr,20,0.257671957671958
4,Thalamus,30,Cr+PCr,30,0.217989417989418
13,Cerebellum,30,Cr+PCr,0.035,1
13,Cerebellum,30,Cr+PCr,3.035,0.750418760469012
13,Cerebellum,30,Cr+PCr,6,0.6214405360134
13,Cerebellum,30,Cr+PCr,10,0.504187604690117
13,Cerebellum,30,Cr+PCr,20,0.348408710217755
13,Cerebellum,30,Cr+PCr,30,0.28643216080402
5,Thalamus,30,Cr+PCr,0.035,1
5,Thalamus,30,Cr+PCr,3.035,0.717451523545706
5,Thalamus,30,Cr+PCr,6,0.559556786703601
5,Thalamus,30,Cr+PCr,10,0.398891966759003
5,Thalamus,30,Cr+PCr,20,0.301939058171745
5,Thalamus,30,Cr+PCr,30,0.2
14,Cerebellum,30,Cr+PCr,0.035,1
14,Cerebellum,30,Cr+PCr,3.035,0.755769230769231
14,Cerebellum,30,Cr+PCr,6,0.634615384615385
14,Cerebellum,30,Cr+PCr,10,0.559615384615385
14,Cerebellum,30,Cr+PCr,20,0.386538461538462
14,Cerebellum,30,Cr+PCr,30,0.2
6,Thalamus,30,Cr+PCr,0.035,1
6,Thalamus,30,Cr+PCr,3.035,0.800561797752809
6,Thalamus,30,Cr+PCr,6,0.48314606741573
6,Thalamus,30,Cr+PCr,10,0.393258426966292
6,Thalamus,30,Cr+PCr,20,0.241292134831461
6,Thalamus,30,Cr+PCr,30,0.19747191011236
15,Cerebellum,30,Cr+PCr,0.035,1
15,Cerebellum,30,Cr+PCr,3.035,0.732329084588644
15,Cerebellum,30,Cr+PCr,6,0.631517960602549
15,Cerebellum,30,Cr+PCr,10,0.519119351100811
15,Cerebellum,30,Cr+PCr,20,0.341830822711472
15,Cerebellum,30,Cr+PCr,30,0.242178447276941
7,Thalamus,30,Cr+PCr,0.035,1
7,Thalamus,30,Cr+PCr,3.035,0.702185792349727
7,Thalamus,30,Cr+PCr,6,0.494535519125683
7,Thalamus,30,Cr+PCr,10,0.434426229508197
7,Thalamus,30,Cr+PCr,20,0.272131147540984
7,Thalamus,30,Cr+PCr,30,0.24207650273224
16,Cerebellum,30,Cr+PCr,0.035,1
16,Cerebellum,30,Cr+PCr,3.035,0.741935483870968
16,Cerebellum,30,Cr+PCr,6,0.652751423149905
16,Cerebellum,30,Cr+PCr,10,0.523719165085389
16,Cerebellum,30,Cr+PCr,20,0.35673624288425
16,Cerebellum,30,Cr+PCr,30,0.222011385199241
8,Thalamus,30,Cr+PCr,0.035,1
8,Thalamus,30,Cr+PCr,3.035,0.735915492957746
8,Thalamus,30,Cr+PCr,6,0.598591549295775
8,Thalamus,30,Cr+PCr,10,0.492957746478873
8,Thalamus,30,Cr+PCr,20,0.307746478873239
8,Thalamus,30,Cr+PCr,30,0.288028169014085
17,Cerebellum,30,Cr+PCr,0.035,1
17,Cerebellum,30,Cr+PCr,3.035,0.801484230055659
17,Cerebellum,30,Cr+PCr,6,0.628942486085343
17,Cerebellum,30,Cr+PCr,10,0.539888682745826
17,Cerebellum,30,Cr+PCr,20,0.382189239332096
17,Cerebellum,30,Cr+PCr,30,0.293135435992579
9,Thalamus,30,Cr+PCr,0.035,1
9,Thalamus,30,Cr+PCr,3.035,0.777777777777778
9,Thalamus,30,Cr+PCr,6,0.555555555555556
9,Thalamus,30,Cr+PCr,10,0.423772609819121
9,Thalamus,30,Cr+PCr,20,0.281653746770026
9,Thalamus,30,Cr+PCr,30,0.222222222222222
18,Cerebellum,30,Cr+PCr,0.035,1
18,Cerebellum,30,Cr+PCr,3.035,0.676829268292683
18,Cerebellum,30,Cr+PCr,6,0.636178861788618
18,Cerebellum,30,Cr+PCr,10,0.508130081300813
18,Cerebellum,30,Cr+PCr,20,0.382113821138211
18,Cerebellum,30,Cr+PCr,30,0.194105691056911
1,Thalamus,30,GPC+PCho+Cho,0.035,1
1,Thalamus,30,GPC+PCho+Cho,3.035,0.805914972273567
1,Thalamus,30,GPC+PCho+Cho,6,0.67097966728281
1,Thalamus,30,GPC+PCho+Cho,10,0.580406654343808
1,Thalamus,30,GPC+PCho+Cho,20,0.33826247689464
1,Thalamus,30,GPC+PCho+Cho,30,0.238447319778189
10,Cerebellum,30,GPC+PCho+Cho,0.035,1
10,Cerebellum,30,GPC+PCho+Cho,3.035,1.24035608308605
10,Cerebellum,30,GPC+PCho+Cho,6,1.05637982195846
10,Cerebellum,30,GPC+PCho+Cho,10,0.649851632047478
10,Cerebellum,30,GPC+PCho+Cho,20,0.477744807121662
10,Cerebellum,30,GPC+PCho+Cho,30,0.283976261127596
2,Thalamus,30,GPC+PCho+Cho,0.035,1
2,Thalamus,30,GPC+PCho+Cho,3.035,0.786450662739323
2,Thalamus,30,GPC+PCho+Cho,6,0.655375552282769
2,Thalamus,30,GPC+PCho+Cho,10,0.531664212076583
2,Thalamus,30,GPC+PCho+Cho,20,0.350515463917526
2,Thalamus,30,GPC+PCho+Cho,30,0.241531664212077
11,Cerebellum,30,GPC+PCho+Cho,0.035,1
11,Cerebellum,30,GPC+PCho+Cho,3.035,0.707364341085271
11,Cerebellum,30,GPC+PCho+Cho,6,0.633720930232558
11,Cerebellum,30,GPC+PCho+Cho,10,0.401162790697674
11,Cerebellum,30,GPC+PCho+Cho,20,0.257751937984496
11,Cerebellum,30,GPC+PCho+Cho,30,0.0856589147286822
3,Thalamus,30,GPC+PCho+Cho,0.035,1
3,Thalamus,30,GPC+PCho+Cho,3.035,0.785245901639344
3,Thalamus,30,GPC+PCho+Cho,6,0.629508196721312
3,Thalamus,30,GPC+PCho+Cho,10,0.534426229508197
3,Thalamus,30,GPC+PCho+Cho,20,0.272131147540984
3,Thalamus,30,GPC+PCho+Cho,30,0.234426229508197
12,Cerebellum,30,GPC+PCho+Cho,0.035,1
12,Cerebellum,30,GPC+PCho+Cho,3.035,0
12,Cerebellum,30,GPC+PCho+Cho,6,113.079019073569
12,Cerebellum,30,GPC+PCho+Cho,10,0
12,Cerebellum,30,GPC+PCho+Cho,20,1.85013623978202e-05
12,Cerebellum,30,GPC+PCho+Cho,30,0
4,Thalamus,30,GPC+PCho+Cho,0.035,1
4,Thalamus,30,GPC+PCho+Cho,3.035,0.803220035778175
4,Thalamus,30,GPC+PCho+Cho,6,0.704830053667263
4,Thalamus,30,GPC+PCho+Cho,10,0.475849731663685
4,Thalamus,30,GPC+PCho+Cho,20,0.352415026833631
4,Thalamus,30,GPC+PCho+Cho,30,0.275491949910555
13,Cerebellum,30,GPC+PCho+Cho,0.035,1
13,Cerebellum,30,GPC+PCho+Cho,3.035,0.749625187406297
13,Cerebellum,30,GPC+PCho+Cho,6,0.581709145427286
13,Cerebellum,30,GPC+PCho+Cho,10,0.454272863568216
13,Cerebellum,30,GPC+PCho+Cho,20,0.320839580209895
13,Cerebellum,30,GPC+PCho+Cho,30,0.28335832083958
5,Thalamus,30,GPC+PCho+Cho,0.035,1
5,Thalamus,30,GPC+PCho+Cho,3.035,0.87719298245614
5,Thalamus,30,GPC+PCho+Cho,6,0.592592592592593
5,Thalamus,30,GPC+PCho+Cho,10,0.623781676413255
5,Thalamus,30,GPC+PCho+Cho,20,0.460038986354776
5,Thalamus,30,GPC+PCho+Cho,30,0.267056530214425
14,Cerebellum,30,GPC+PCho+Cho,0.035,1
14,Cerebellum,30,GPC+PCho+Cho,3.035,0.865092748735245
14,Cerebellum,30,GPC+PCho+Cho,6,0.694772344013491
14,Cerebellum,30,GPC+PCho+Cho,10,0.645868465430017
14,Cerebellum,30,GPC+PCho+Cho,20,0.418212478920742
14,Cerebellum,30,GPC+PCho+Cho,30,0.209106239460371
6,Thalamus,30,GPC+PCho+Cho,0.035,1
6,Thalamus,30,GPC+PCho+Cho,3.035,1.13353115727003
6,Thalamus,30,GPC+PCho+Cho,6,0.462908011869436
6,Thalamus,30,GPC+PCho+Cho,10,0.590504451038576
6,Thalamus,30,GPC+PCho+Cho,20,0.388724035608309
6,Thalamus,30,GPC+PCho+Cho,30,0.335311572700297
15,Cerebellum,30,GPC+PCho+Cho,0.035,1
15,Cerebellum,30,GPC+PCho+Cho,3.035,0.682960893854749
15,Cerebellum,30,GPC+PCho+Cho,6,0.649441340782123
15,Cerebellum,30,GPC+PCho+Cho,10,0.505586592178771
15,Cerebellum,30,GPC+PCho+Cho,20,0.298882681564246
15,Cerebellum,30,GPC+PCho+Cho,30,0.181564245810056
7,Thalamus,30,GPC+PCho+Cho,0.035,1
7,Thalamus,30,GPC+PCho+Cho,3.035,0.646174863387978
7,Thalamus,30,GPC+PCho+Cho,6,0.474043715846995
7,Thalamus,30,GPC+PCho+Cho,10,0.489071038251366
7,Thalamus,30,GPC+PCho+Cho,20,0.278688524590164
7,Thalamus,30,GPC+PCho+Cho,30,0.244535519125683
16,Cerebellum,30,GPC+PCho+Cho,0.035,1
16,Cerebellum,30,GPC+PCho+Cho,3.035,0.743046357615894
16,Cerebellum,30,GPC+PCho+Cho,6,0.633112582781457
16,Cerebellum,30,GPC+PCho+Cho,10,0.527152317880795
16,Cerebellum,30,GPC+PCho+Cho,20,0.292715231788079
16,Cerebellum,30,GPC+PCho+Cho,30,0.188079470198675
8,Thalamus,30,GPC+PCho+Cho,0.035,1
8,Thalamus,30,GPC+PCho+Cho,3.035,0.776649746192893
8,Thalamus,30,GPC+PCho+Cho,6,0.676818950930626
8,Thalamus,30,GPC+PCho+Cho,10,0.485617597292724
8,Thalamus,30,GPC+PCho+Cho,20,0.348561759729272
8,Thalamus,30,GPC+PCho+Cho,30,0.253807106598985
17,Cerebellum,30,GPC+PCho+Cho,0.035,1
17,Cerebellum,30,GPC+PCho+Cho,3.035,0.724223602484472
17,Cerebellum,30,GPC+PCho+Cho,6,0.572670807453416
17,Cerebellum,30,GPC+PCho+Cho,10,0.458385093167702
17,Cerebellum,30,GPC+PCho+Cho,20,0.250931677018634
17,Cerebellum,30,GPC+PCho+Cho,30,0.255900621118012
9,Thalamus,30,GPC+PCho+Cho,0.035,1
9,Thalamus,30,GPC+PCho+Cho,3.035,1.12975778546713
9,Thalamus,30,GPC+PCho+Cho,6,0.79757785467128
9,Thalamus,30,GPC+PCho+Cho,10,0.621107266435986
9,Thalamus,30,GPC+PCho+Cho,20,0.306228373702422
9,Thalamus,30,GPC+PCho+Cho,30,0.268166089965398
18,Cerebellum,30,GPC+PCho+Cho,0.035,1
18,Cerebellum,30,GPC+PCho+Cho,3.035,0.792253521126761
18,Cerebellum,30,GPC+PCho+Cho,6,0.609154929577465
18,Cerebellum,30,GPC+PCho+Cho,10,0.515845070422535
18,Cerebellum,30,GPC+PCho+Cho,20,0.413732394366197
18,Cerebellum,30,GPC+PCho+Cho,30,0.246478873239437
1,Thalamus,30,Glu,0.035,1
1,Thalamus,30,Glu,3.035,0.744927536231884
1,Thalamus,30,Glu,6,0.501449275362319
1,Thalamus,30,Glu,10,0.446376811594203
1,Thalamus,30,Glu,20,0.251884057971014
1,Thalamus,30,Glu,30,0.192173913043478
10,Cerebellum,30,Glu,0.035,1
10,Cerebellum,30,Glu,3.035,1.00429184549356
10,Cerebellum,30,Glu,6,0.836909871244635
10,Cerebellum,30,Glu,10,0.755364806866953
10,Cerebellum,30,Glu,20,0.414163090128755
10,Cerebellum,30,Glu,30,0.351502145922747
2,Thalamus,30,Glu,0.035,1
2,Thalamus,30,Glu,3.035,0.618421052631579
2,Thalamus,30,Glu,6,0.528947368421053
2,Thalamus,30,Glu,10,0.386842105263158
2,Thalamus,30,Glu,20,0.273684210526316
2,Thalamus,30,Glu,30,0.165789473684211
11,Cerebellum,30,Glu,0.035,1
11,Cerebellum,30,Glu,3.035,0.761494252873563
11,Cerebellum,30,Glu,6,0.637931034482759
11,Cerebellum,30,Glu,10,0.468390804597701
11,Cerebellum,30,Glu,20,0.359195402298851
11,Cerebellum,30,Glu,30,0.22183908045977
3,Thalamus,30,Glu,0.035,1
3,Thalamus,30,Glu,3.035,0.70253164556962
3,Thalamus,30,Glu,6,0.528481012658228
3,Thalamus,30,Glu,10,0.436708860759494
3,Thalamus,30,Glu,20,0.296835443037975
3,Thalamus,30,Glu,30,0.249683544303797
12,Cerebellum,30,Glu,0.035,1
12,Cerebellum,30,Glu,3.035,0.687657430730479
12,Cerebellum,30,Glu,6,0.16624685138539
12,Cerebellum,30,Glu,10,0.251889168765743
12,Cerebellum,30,Glu,20,0.0408060453400504
12,Cerebellum,30,Glu,30,0.00790931989924433
4,Thalamus,30,Glu,0.035,1
4,Thalamus,30,Glu,3.035,0.653021442495127
4,Thalamus,30,Glu,6,0.504873294346979
4,Thalamus,30,Glu,10,0.436647173489279
4,Thalamus,30,Glu,20,0.292397660818713
4,Thalamus,30,Glu,30,0.230019493177388
13,Cerebellum,30,Glu,0.035,1
13,Cerebellum,30,Glu,3.035,0.76017130620985
13,Cerebellum,30,Glu,6,0.635974304068523
13,Cerebellum,30,Glu,10,0.488222698072805
13,Cerebellum,30,Glu,20,0.370449678800857
13,Cerebellum,30,Glu,30,0.289079229122056
5,Thalamus,30,Glu,0.035,1
5,Thalamus,30,Glu,3.035,0.697516930022573
5,Thalamus,30,Glu,6,0.559819413092551
5,Thalamus,30,Glu,10,0.451467268623025
5,Thalamus,30,Glu,20,0.318284424379232
5,Thalamus,30,Glu,30,0.250564334085779
14,Cerebellum,30,Glu,0.035,1
14,Cerebellum,30,Glu,3.035,0.804651162790698
14,Cerebellum,30,Glu,6,0.634883720930233
14,Cerebellum,30,Glu,10,0.541860465116279
14,Cerebellum,30,Glu,20,0.409302325581395
14,Cerebellum,30,Glu,30,0.227906976744186
6,Thalamus,30,Glu,0.035,1
6,Thalamus,30,Glu,3.035,0.749333333333333
6,Thalamus,30,Glu,6,0.512
6,Thalamus,30,Glu,10,0.384
6,Thalamus,30,Glu,20,0.296
6,Thalamus,30,Glu,30,0.229333333333333
15,Cerebellum,30,Glu,0.035,1
15,Cerebellum,30,Glu,3.035,0.756630265210608
15,Cerebellum,30,Glu,6,0.666146645865835
15,Cerebellum,30,Glu,10,0.550702028081123
15,Cerebellum,30,Glu,20,0.372854914196568
15,Cerebellum,30,Glu,30,0.237129485179407
7,Thalamus,30,Glu,0.035,1
7,Thalamus,30,Glu,3.035,0.734649122807018
7,Thalamus,30,Glu,6,0.537280701754386
7,Thalamus,30,Glu,10,0.473684210526316
7,Thalamus,30,Glu,20,0.309210526315789
7,Thalamus,30,Glu,30,0.243421052631579
16,Cerebellum,30,Glu,0.035,1
16,Cerebellum,30,Glu,3.035,0.757719714964371
16,Cerebellum,30,Glu,6,0.641330166270784
16,Cerebellum,30,Glu,10,0.515439429928741
16,Cerebellum,30,Glu,20,0.375296912114014
16,Cerebellum,30,Glu,30,0.280285035629454
8,Thalamus,30,Glu,0.035,1
8,Thalamus,30,Glu,3.035,0.685567010309278
8,Thalamus,30,Glu,6,0.5
8,Thalamus,30,Glu,10,0.425257731958763
8,Thalamus,30,Glu,20,0.278350515463918
8,Thalamus,30,Glu,30,0.268041237113402
17,Cerebellum,30,Glu,0.035,1
17,Cerebellum,30,Glu,3.035,0.775330396475771
17,Cerebellum,30,Glu,6,0.621145374449339
17,Cerebellum,30,Glu,10,0.550660792951542
17,Cerebellum,30,Glu,20,0.381057268722467
17,Cerebellum,30,Glu,30,0.314977973568282
9,Thalamus,30,Glu,0.035,1
9,Thalamus,30,Glu,3.035,0.693877551020408
9,Thalamus,30,Glu,6,0.548979591836735
9,Thalamus,30,Glu,10,0.436734693877551
9,Thalamus,30,Glu,20,0.308163265306122
9,Thalamus,30,Glu,30,0.244897959183673
18,Cerebellum,30,Glu,0.035,1
18,Cerebellum,30,Glu,3.035,0.692105263157895
18,Cerebellum,30,Glu,6,0.668421052631579
18,Cerebellum,30,Glu,10,0.6
18,Cerebellum,30,Glu,20,0.431578947368421
18,Cerebellum,30,Glu,30,0.195263157894737
1,Thalamus,30,Ins,0.035,1
1,Thalamus,30,Ins,3.035,0.793103448275862
1,Thalamus,30,Ins,6,0.628275862068965
1,Thalamus,30,Ins,10,0.468965517241379
1,Thalamus,30,Ins,20,0.14
1,Thalamus,30,Ins,30,0.0993103448275862
10,Cerebellum,30,Ins,0.035,1
10,Cerebellum,30,Ins,3.035,1.15625
10,Cerebellum,30,Ins,6,0.965625
10,Cerebellum,30,Ins,10,0.803125
10,Cerebellum,30,Ins,20,0.467708333333333
10,Cerebellum,30,Ins,30,0.286458333333333
2,Thalamus,30,Ins,0.035,1
2,Thalamus,30,Ins,3.035,0.782894736842105
2,Thalamus,30,Ins,6,0.572368421052632
2,Thalamus,30,Ins,10,0.401973684210526
2,Thalamus,30,Ins,20,0.267105263157895
2,Thalamus,30,Ins,30,0.0677631578947368
11,Cerebellum,30,Ins,0.035,1
11,Cerebellum,30,Ins,3.035,0.707006369426752
11,Cerebellum,30,Ins,6,0.585350318471338
11,Cerebellum,30,Ins,10,0.510191082802548
11,Cerebellum,30,Ins,20,0.264968152866242
11,Cerebellum,30,Ins,30,0.156687898089172
3,Thalamus,30,Ins,0.035,1
3,Thalamus,30,Ins,3.035,0.70948275862069
3,Thalamus,30,Ins,6,0.532758620689655
3,Thalamus,30,Ins,10,0.358620689655172
3,Thalamus,30,Ins,20,0.197413793103448
3,Thalamus,30,Ins,30,0.0774137931034483
12,Cerebellum,30,Ins,0.035,1
12,Cerebellum,30,Ins,3.035,0
12,Cerebellum,30,Ins,6,0.231775700934579
12,Cerebellum,30,Ins,10,0
12,Cerebellum,30,Ins,20,0.0114953271028037
12,Cerebellum,30,Ins,30,0
4,Thalamus,30,Ins,0.035,1
4,Thalamus,30,Ins,3.035,0.80379746835443
4,Thalamus,30,Ins,6,0.545569620253165
4,Thalamus,30,Ins,10,0.425316455696203
4,Thalamus,30,Ins,20,0.0892405063291139
4,Thalamus,30,Ins,30,0.116455696202532
13,Cerebellum,30,Ins,0.035,1
13,Cerebellum,30,Ins,3.035,0.688995215311005
13,Cerebellum,30,Ins,6,0.583732057416268
13,Cerebellum,30,Ins,10,0.521531100478469
13,Cerebellum,30,Ins,20,0.2311004784689
13,Cerebellum,30,Ins,30,0.189473684210526
5,Thalamus,30,Ins,0.035,1
5,Thalamus,30,Ins,3.035,0.770992366412214
5,Thalamus,30,Ins,6,0.499236641221374
5,Thalamus,30,Ins,10,0.161832061068702
5,Thalamus,30,Ins,20,0.0696946564885496
5,Thalamus,30,Ins,30,0.177862595419847
14,Cerebellum,30,Ins,0.035,1
14,Cerebellum,30,Ins,3.035,0.696629213483146
14,Cerebellum,30,Ins,6,0.691011235955056
14,Cerebellum,30,Ins,10,0.601123595505618
14,Cerebellum,30,Ins,20,0.412921348314607
14,Cerebellum,30,Ins,30,0.190449438202247
6,Thalamus,30,Ins,0.035,1
6,Thalamus,30,Ins,3.035,0.753012048192771
6,Thalamus,30,Ins,6,0.437349397590361
6,Thalamus,30,Ins,10,0.340963855421687
6,Thalamus,30,Ins,20,0.117469879518072
6,Thalamus,30,Ins,30,0.0753012048192771
15,Cerebellum,30,Ins,0.035,1
15,Cerebellum,30,Ins,3.035,0.807377049180328
15,Cerebellum,30,Ins,6,0.745901639344262
15,Cerebellum,30,Ins,10,0.581967213114754
15,Cerebellum,30,Ins,20,0.316803278688525
15,Cerebellum,30,Ins,30,0.150819672131148
7,Thalamus,30,Ins,0.035,1
7,Thalamus,30,Ins,3.035,0.793103448275862
7,Thalamus,30,Ins,6,0.630344827586207
7,Thalamus,30,Ins,10,0.451724137931034
7,Thalamus,30,Ins,20,0.0917241379310345
7,Thalamus,30,Ins,30,0.124137931034483
16,Cerebellum,30,Ins,0.035,1
16,Cerebellum,30,Ins,3.035,0.758620689655172
16,Cerebellum,30,Ins,6,0.566502463054187
16,Cerebellum,30,Ins,10,0.464039408866995
16,Cerebellum,30,Ins,20,0.247783251231527
16,Cerebellum,30,Ins,30,0.123645320197044
8,Thalamus,30,Ins,0.035,1
8,Thalamus,30,Ins,3.035,0.987817258883249
8,Thalamus,30,Ins,6,0.758375634517766
8,Thalamus,30,Ins,10,0.582741116751269
8,Thalamus,30,Ins,20,0.118781725888325
8,Thalamus,30,Ins,30,0.22741116751269
17,Cerebellum,30,Ins,0.035,1
